4,161.1,27.79809633890788,52.12704340616862,60.55601437886556,93.78564357757568
[0.005197286605834961, 0.007425785064697266, 0.00932455062866211, 0.013905048370361328, 0.016581058502197266, 0.018605470657348633, 0.022159576416015625, 0.023906230926513672, 0.026320695877075195, 0.028103351593017578, 0.0303192138671875, 0.0330045223236084, 0.03653073310852051, 0.03847384452819824, 0.042296409606933594, 0.04724574089050293, 0.05187535285949707, 0.05935406684875488, 0.06497764587402344, 0.07951188087463379]
