4,210.2,24.964054425557453,39.60720698038737,45.20559310913086,57.325164477030434
[0.004088401794433594, 0.006145000457763672, 0.00728154182434082, 0.009078741073608398, 0.011174440383911133, 0.013297319412231445, 0.014785051345825195, 0.01675248146057129, 0.019518136978149414, 0.021450042724609375, 0.024345874786376953, 0.027381420135498047, 0.030907154083251953, 0.03501772880554199, 0.03890585899353027, 0.042510986328125, 0.0460963249206543, 0.049768924713134766, 0.05377650260925293, 0.059320688247680664]
