4,415.2,4.886110623677571,37.21511363983154,48.295060793558754,78.29169432322185
[0.0010635852813720703, 0.0018804073333740234, 0.002167940139770508, 0.002542257308959961, 0.002892017364501953, 0.003204345703125, 0.003709077835083008, 0.004140615463256836, 0.0046672821044921875, 0.0050051212310791016, 0.005759716033935547, 0.006373405456542969, 0.007413625717163086, 0.008342504501342773, 0.009343147277832031, 0.011121749877929688, 0.013313770294189453, 0.01941204071044922, 0.045493364334106445, 0.05483698844909668]
