4,416.1,5.232691764831543,38.147528966267906,46.00044091542562,94.07079219818115
[0.0011835098266601562, 0.0018954277038574219, 0.002331256866455078, 0.0027544498443603516, 0.0030558109283447266, 0.003401041030883789, 0.003968954086303711, 0.0043904781341552734, 0.004934549331665039, 0.005455732345581055, 0.006294727325439453, 0.007236480712890625, 0.008008956909179688, 0.009025335311889648, 0.010277271270751953, 0.012516975402832031, 0.016031742095947266, 0.023392915725708008, 0.04125261306762695, 0.05717110633850098]
